Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764182220,50,,Aggregated,18.700000,0.800000,360,430,650,4700,5400,10000,10000,10000,11000,12000,12000,3459,230,360.0,1723.4981244854143,1.9753000233322382,11852.130900137126,324.0477016478751
1764182221,50,,Aggregated,18.600000,0.800000,360,430,650,4700,5400,10000,10000,10000,11000,12000,12000,3461,230,360.0,1722.5070578142747,1.9753000233322382,11852.130900137126,323.8899162091881
1764182222,50,,Aggregated,17.400000,0.700000,360,440,700,4700,5400,10000,10000,10000,11000,12000,12000,3480,230,360.0,1727.2156535044992,1.9753000233322382,11852.130900137126,324.3034482758621
1764182223,50,,Aggregated,16.100000,0.500000,360,440,810,4900,5400,10000,10000,10000,11000,12000,12000,3492,230,360.0,1733.8024979654751,1.9753000233322382,11852.130900137126,324.41809851088203
1764182224,50,,Aggregated,15.200000,0.200000,360,440,790,4900,5400,10000,10000,10000,11000,12000,12000,3502,230,360.0,1732.6498463150722,1.9753000233322382,11852.130900137126,324.478012564249
1764182225,50,,Aggregated,14.700000,0.200000,360,440,740,4800,5400,10000,10000,10000,11000,12000,12000,3517,230,360.0,1728.071159054651,1.9753000233322382,11852.130900137126,324.3579755473415
1764182226,50,,Aggregated,14.000000,0.000000,360,440,700,4800,5400,10000,10000,10000,11000,12000,12000,3522,230,360.0,1726.1342989196996,1.9753000233322382,11852.130900137126,324.4923339011925
1764182227,50,,Aggregated,13.100000,0.000000,370,440,820,5000,5400,10000,10000,10000,11000,12000,12000,3541,232,370.0,1740.9348713907507,1.9753000233322382,11852.130900137126,324.6673256142333
1764182228,50,,Aggregated,11.400000,0.000000,360,440,820,5000,5400,10000,10000,10000,11000,12000,12000,3550,232,360.0,1739.9491937449334,1.9753000233322382,11852.130900137126,324.5954929577465
1764182229,50,,Aggregated,10.500000,0.000000,370,440,820,5000,5400,10000,10000,10000,11000,12000,12000,3564,232,370.0,1738.6969503072899,1.9753000233322382,11852.130900137126,324.65656565656565
1764182230,50,,Aggregated,10.500000,0.200000,370,440,820,5100,5400,10000,10000,10000,11000,12000,12000,3577,233,370.0,1740.853452752351,1.9753000233322382,11852.130900137126,324.78361755661166
1764182231,50,,Aggregated,10.200000,0.200000,370,440,810,5000,5400,10000,10000,10000,11000,12000,12000,3586,233,370.0,1738.7131072211505,1.9753000233322382,11852.130900137126,324.8148354712772
1764182232,50,,Aggregated,11.300000,0.300000,370,440,850,5200,5400,10000,10000,10000,12000,12000,12000,3596,236,370.0,1747.4196162945007,1.9753000233322382,12160.161399981007,324.94438264738596
1764182233,50,,Aggregated,12.000000,0.300000,370,440,840,5300,5400,10000,10000,10000,12000,12000,12000,3610,237,370.0,1747.6532695551177,1.9753000233322382,12160.161399981007,325.1972299168975
1764182234,50,,Aggregated,12.000000,0.500000,370,440,820,5200,5400,10000,10000,10000,12000,12000,12000,3619,237,370.0,1745.2447302831204,1.9753000233322382,12160.161399981007,325.02376347057196
1764182235,50,,Aggregated,11.500000,0.600000,370,440,840,5300,5400,10000,10000,10000,12000,12000,12000,3637,238,370.0,1747.6753218021117,1.9753000233322382,12160.161399981007,325.0742370085235
1764182236,50,,Aggregated,11.200000,0.700000,370,440,870,5300,5400,10000,10000,10000,12000,12000,12000,3648,241,370.0,1754.2807980247298,1.9753000233322382,12160.161399981007,325.2269736842105
1764182237,50,,Aggregated,11.700000,0.700000,370,440,870,5300,5400,10000,10000,10000,12000,12000,12000,3661,243,370.0,1757.0541630413463,1.9753000233322382,12160.161399981007,325.1382136028408
1764182238,50,,Aggregated,12.000000,0.800000,370,440,850,5300,5400,10000,10000,10000,12000,12000,12000,3677,243,370.0,1753.376723305447,1.9753000233322382,12160.161399981007,325.14631493064996
1764182239,50,,Aggregated,12.000000,1.100000,370,440,840,5300,5400,10000,10000,10000,12000,12000,12000,3691,243,370.0,1750.6261917622294,1.9753000233322382,12160.161399981007,325.203196965592
1764182240,50,,Aggregated,11.900000,1.100000,370,440,850,5300,5400,10000,10000,10000,12000,12000,12000,3708,244,370.0,1752.0690475981844,1.9753000233322382,12160.161399981007,325.4250269687163
1764182241,50,,Aggregated,12.800000,1.100000,370,440,850,5300,5400,10000,10000,10000,12000,12000,12000,3726,244,370.0,1751.8592448186498,1.9753000233322382,12160.161399981007,325.58078368223295
1764182242,50,,Aggregated,12.500000,1.000000,370,440,870,5300,5400,10000,10000,10000,12000,12000,12000,3755,248,370.0,1758.094357894535,1.9753000233322382,12160.161399981007,325.87190412782957
1764182243,50,,Aggregated,13.000000,1.100000,370,440,810,5300,5400,10000,10000,10000,12000,12000,12000,3773,248,370.0,1751.3469482096702,1.9753000233322382,12160.161399981007,325.92605353829845
1764182244,50,,Aggregated,14.400000,1.000000,370,440,700,5300,5400,10000,10000,10000,12000,12000,12000,3794,248,370.0,1743.1614403783515,1.9753000233322382,12160.161399981007,325.76225619399054
1764182245,50,,Aggregated,15.800000,1.200000,370,440,680,5100,5400,10000,10000,10000,12000,12000,12000,3816,248,370.0,1734.9767460680223,1.9753000233322382,12160.161399981007,326.0104821802935
1764182246,50,,Aggregated,16.400000,1.100000,370,440,660,5000,5400,10000,10000,10000,12000,12000,12000,3825,248,370.0,1731.3144194237352,1.9753000233322382,12160.161399981007,325.74823529411765
1764182247,50,,Aggregated,17.700000,1.100000,370,440,650,4900,5400,10000,10000,10000,12000,12000,12000,3846,248,370.0,1723.70616136142,1.9753000233322382,12160.161399981007,325.8746749869995
1764182248,50,,Aggregated,18.200000,1.000000,370,440,650,4800,5400,10000,10000,10000,12000,12000,12000,3851,248,370.0,1721.7333617231293,1.9753000233322382,12160.161399981007,325.8044663723708
1764182249,50,,Aggregated,18.000000,0.700000,370,440,640,4800,5400,10000,10000,10000,12000,12000,12000,3858,248,370.0,1719.1933641512433,1.9753000233322382,12160.161399981007,325.8781752203214
1764182250,50,,Aggregated,18.300000,0.500000,370,440,640,4800,5400,10000,10000,10000,12000,12000,12000,3868,248,370.0,1718.0785208106456,1.9753000233322382,12160.161399981007,325.928645294726
1764182251,50,,Aggregated,17.300000,0.500000,370,440,640,4800,5400,10000,10000,10000,12000,12000,12000,3876,248,370.0,1717.8533802362676,1.9753000233322382,12160.161399981007,326.02579979360166
1764182252,50,,Aggregated,16.900000,0.500000,370,440,650,4900,5400,10000,10000,10000,12000,12000,12000,3890,248,370.0,1722.2788237007144,1.9753000233322382,12160.161399981007,326.360411311054
1764182253,50,,Aggregated,15.900000,0.400000,370,440,660,5000,5400,10000,10000,10000,12000,12000,12000,3897,248,370.0,1723.4567560676498,1.9753000233322382,12160.161399981007,326.24352065691556
